customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
1215,Dyann,Turbard,Female,79,2/26/67,VP Quality Control,Manufacturing,Mass Customer,N,",‹‹È:*:‹È‹‰( ‰È ì ‰È )‹‹È:*:‹È‹‰",No,11
1216,Frank,Vallerine,Female,15,6/25/59,Software Test Engineer I,Telecommunications,Affluent Customer,N,__ _ _ _ _ _ _ _¤,Yes,10
1217,Dulcinea,Janssen,Female,67,8/19/68,Structural Engineer,Manufacturing,High Net Worth,N,',No,16
1218,Marlie,Lister,Female,12,1/9/82,,n/a,Mass Customer,N,‹È(•À£‰•À£)‹È:*:,Yes,7
1219,Kaine,Parkeson,Male,93,11/4/71,,Financial Services,Mass Customer,N,,No,14
1220,Paulie,Akerman,Male,12,6/8/87,Editor,n/a,High Net Worth,N,‰å«‰¡èÌå¬èÌ‰‰‰,No,14
1221,Byrom,Draisey,Male,75,9/25/95,VP Product Management,Health,High Net Worth,N,‰å«‰¡èÌå¬èÌ‰‰‰,Yes,14
1222,Barbey,Ville,Female,83,11/1/70,Account Executive,Property,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,19
1223,Kristyn,,Female,19,1/5/65,Senior Sales Associate,Manufacturing,Mass Customer,N,“ü‘‘¡’Ê‘´«,Yes,16
1224,Aundrea,Reisenberg,Female,9,4/4/77,Junior Executive,Manufacturing,Mass Customer,N,-1,No,16
1225,Arte,Witchell,Male,5,1/22/88,Clinical Specialist,Health,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,10
1226,Constantia,Sirr,Female,32,3/16/81,Director of Sales,Health,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,13
1227,Carlina,Pencot,Female,63,9/30/89,Software Engineer I,IT,Affluent Customer,N,¡Šü_‹‹‹Ç‹‹‹_Šü‹‹,Yes,12
1228,Marti,Bisterfeld,Female,43,4/27/62,Senior Cost Accountant,Financial Services,Affluent Customer,N,Œ£_¾_¢»,No,6
1229,Sebastian,Trass,Male,38,1/8/00,GIS Technical Architect,Manufacturing,Affluent Customer,N,-1,Yes,1
1230,Eben,Powley,Male,61,7/24/85,,Financial Services,Mass Customer,N,‰,Yes,10
1231,Aloisia,Shawel,Female,94,7/28/73,Social Worker,Health,Affluent Customer,N,1.00E+96,No,18
1232,Stillmann,Wilfling,Male,83,9/12/59,Help Desk Operator,Property,Affluent Customer,N,__¾¤Œ_ü¢»Œ_üÊ©¦¾,No,20
1233,Keeley,Hawsby,Female,17,7/7/78,,Retail,Affluent Customer,N,‡,Yes,16
1234,Rancell,Yven,Male,87,4/19/65,Geologist I,n/a,Mass Customer,N,-0.5,No,17
1235,Sharon,Cranage,Female,24,2/28/69,Dental Hygienist,Health,Mass Customer,N,_©__,No,9
1236,Bryanty,Megarrell,Male,75,5/21/74,Web Designer IV,Financial Services,High Net Worth,N,‰å«‰¡èÌå¬èÌ‰‰‰,Yes,18
1237,Junia,Humerstone,Female,6,12/31/69,Research Nurse,Health,High Net Worth,N,"_…_…¡_¬…µ__©_…«__», _…_…ü_¬…ü_ _…±_…__…«__, _…µ_» _…á_©…__…ü_…á_…«_, _…¡_…µ_» _…ü_…ü_¬…¦_´",No,16
1238,Steward,Beedham,Male,24,6/1/78,Graphic Designer,n/a,Affluent Customer,N,(•_Á‰ ‰ ‰•_Á),Yes,6
1239,Carroll,Cobbin,Male,9,2/28/78,,n/a,Mass Customer,N,-1.00E+02,Yes,17
1240,Pen,Earey,Female,64,5/13/65,Sales Associate,Manufacturing,Mass Customer,N,00è®$-,Yes,19
1241,Lolly,Junkison,Female,23,3/22/86,Pharmacist,Health,Affluent Customer,N,1'; DROP TABLE users--,Yes,11
1242,Bartholomeo,Meeke,Male,36,2/4/73,Human Resources Assistant III,Property,High Net Worth,N,"<>?:""{}|_+",Yes,18
1243,Robbert,Blakey,Male,73,8/9/53,Research Assistant II,Retail,Mass Customer,N,"""'",No,8
1244,Glenn,Tinham,U,80,,Financial Analyst,Financial Services,Mass Customer,N,,Yes,
1245,Erin,Shawell,Male,34,5/31/94,Product Engineer,Manufacturing,Affluent Customer,N,1,No,1
1246,Ibrahim,Wibrew,Male,94,8/10/93,,n/a,High Net Worth,N,test‰Êtest‰Ç,No,6
1247,Hildagarde,Eyrl,Female,15,10/5/60,Geologist I,Entertainment,Affluent Customer,N,í_HêíÂí_íí_eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí_í_aí¼í»êií¬êêí_êíøítí¦í_í¨sííêê íÊíÇíÊBíÈêêêêí_eíµhíµíÂêíÇêiíí_êí_í_í¨êíÇnêdí«í»íí êí¡êí©êêêí_Tê¢êí_êí»hêêí¨íÈeíÂíêí í_í_íWêêêííêêaêêêí_í_,No,11
1248,Genia,Bartel,Female,31,12/18/63,General Manager,n/a,Affluent Customer,N,-1.00E+02,Yes,7
1249,Tabb,McKeowon,Male,11,10/31/67,,Telecommunications,Mass Customer,N,Zí¨íêíÊêêAí´ííêíÈíLí£êêíøí_íêGíÈOí_íí¨,No,16
1250,Jacklyn,Kewley,Female,42,11/2/01,Help Desk Technician,Manufacturing,Mass Customer,N,0/0,No,1
1251,Codie,Arnecke,Male,63,10/1/97,Desktop Support Technician,Property,Mass Customer,N,•ÈÀ,No,2
1252,Les,Ellwood,Male,46,1/16/65,Recruiting Manager,Manufacturing,Mass Customer,N,íí¼êí_íøêTí±í_êí´êêhêí_eêêí_ííí_í£ê êíí±íÊêêêNêÊêeíí±zíííí¼êpí_í¼í_êíøêeêíÊíÈíÊrí¬í_êí¼íêíídêíÊíí_íÂíií_êí©êêí_aíÊííÂêínêê íÈíí¡êêhíµêií_íví¢êeêí_ê-ñí_í©í_êmí_í_íÇiêêíí_níêdí£í êíøí_êoí¬ííøí¡í_,Yes,14
1253,Mahalia,,Female,81,8/19/96,Research Assistant I,Manufacturing,Mass Customer,N,1.00E+02,No,5
1254,Quillan,McDuffie,Male,60,12/18/58,Graphic Designer,Retail,Mass Customer,N,null,Yes,5
1255,Erhart,Glazebrook,Male,5,5/20/82,,Health,Affluent Customer,N,1-Feb,No,11
1256,Granny,Lukes,Male,8,5/11/86,Food Chemist,Health,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,No,9
1257,Prentiss,MacVicar,Male,40,6/19/72,Assistant Professor,Property,Affluent Customer,N,‰‰‰,Yes,9
1258,Nefen,Ferriere,Male,89,4/21/78,Geological Engineer,Manufacturing,Mass Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,No,6
1259,Emmi,Dymock,Female,23,11/24/73,Assistant Professor,Financial Services,Mass Customer,N,‹È(•À£‰•À£)‹È:*:,No,9
1260,Fremont,Spawton,Male,92,10/1/89,Tax Accountant,Property,Mass Customer,N,íÁêêíIêííí_nêêêví¨íÇokí_íÇíêiíêí_í_íÊíníÁíÈí¨í£í¼gí_êêí_êíÂê í¡têí_híí_eí¢í_ êíÂí_êfí«íêí£eêêeí£í´í©lêêêiêÊêêí_nêêíêí_í¨gê í¬oêÁêí»fíí£íÂ ííêíêí¨cñêíÇêêêêêhíµí_í£êêaêíí_êêoí_í£í´sê¢í±êí¼íí_íÈ.íí,No,9
1261,Candice,Lohde,Female,61,2/16/71,Legal Assistant,Manufacturing,Mass Customer,N,•ÈÀ,No,4
1262,Aindrea,MacConchie,Female,90,12/7/67,Technical Writer,n/a,High Net Worth,N,‰å«‰¡èÌå¬èÌ‰‰‰,Yes,19
1263,Elliot,Posselow,Male,41,6/16/73,Nurse,Manufacturing,Affluent Customer,N,NULL,No,8
1264,Michail,Heart,Male,48,2/28/94,,Health,Mass Customer,N,“Â’__’“ “«’“¡µÂ“,Yes,7
1265,Kipper,Monck,Male,72,7/22/87,Biostatistician I,Property,Mass Customer,N,-1,Yes,2
1266,Harry,,Male,68,5/2/78,Human Resources Manager,Health,Mass Customer,N,0/0,Yes,10
1267,Leopold,Dainton,Male,39,6/3/79,Safety Technician IV,Entertainment,Affluent Customer,N,1.00E+02,Yes,19
1268,Baudoin,McCartney,Male,20,12/6/89,,Financial Services,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,2
1269,Ravid,Kilgallon,Male,56,8/25/90,Account Coordinator,Property,High Net Worth,N,-1,Yes,7
1270,Cullen,Langshaw,Male,72,2/27/83,Paralegal,Financial Services,Affluent Customer,N,‹_ˆ__ˆ¼ôêˆ¼ˆ__•_ ‹_ˆ__ˆ¼ôêˆ¼ˆ__•_,No,10
1271,Jo-anne,Pringer,Female,71,7/11/94,Accounting Assistant II,Telecommunications,Mass Customer,N,ôÁô¢ô£,Yes,6
1272,Nettie,Bulfit,Female,2,4/4/85,,Manufacturing,Affluent Customer,N,-1.00E+02,No,17
1273,Hieronymus,Whinray,Male,48,7/31/74,General Manager,Financial Services,Affluent Customer,N,‰£,Yes,14
1274,Emmerich,Tinkler,Male,12,11/16/77,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,(‰øå¡‰Áå¡•_‰ø•üµ ‰È‰‰È),No,20
1275,Francisca,Whittek,Female,70,1/10/66,General Manager,Health,Mass Customer,N,',Yes,8
1276,Farrel,Waiting,Male,24,6/7/64,Dental Hygienist,Health,Affluent Customer,N,íí¼êí_íøêTí±í_êí´êêhêí_eêêí_ííí_í£ê êíí±íÊêêêNêÊêeíí±zíííí¼êpí_í¼í_êíøêeêíÊíÈíÊrí¬í_êí¼íêíídêíÊíí_íÂíií_êí©êêí_aíÊííÂêínêê íÈíí¡êêhíµêií_íví¢êeêí_ê-ñí_í©í_êmí_í_íÇiêêíí_níêdí£í êíøí_êoí¬ííøí¡í_,No,4
1277,Elias,Gerrie,Male,26,12/26/72,Help Desk Technician,n/a,Mass Customer,N,1,Yes,9
1278,Betsy,Schruurs,Female,14,11/15/98,Pharmacist,Health,Affluent Customer,N,_©__,No,2
1279,Burr,Lygoe,Male,30,8/12/62,Staff Accountant I,Financial Services,Mass Customer,N,Tíí_í¼í¼oê íáií_íÂêí»ênííêvêíííí_oí¦íí¡íÊkeêêí¨í¼í»í_í±í_ ítêíêí_í£íÈí»hí_êí_í_í_íí_eêí£í¡í_íÂê í¢í_íÈí±íhêêêêíí£í_ií_í_í£í¡í_víÈêeí¼í_í_í»í¡-mí¢iêníí¼íí_íøí¡díµí_íêí©í_íí_ íí´í±í_í_ríííeêpêÊrí_ííÈí_íeêí¼íÊí£sí,No,20
1280,Horacio,Peyntue,Male,71,1/24/78,Marketing Assistant,Manufacturing,High Net Worth,N,"__•_(,_,*)",Yes,15
1281,Leighton,Zisneros,Male,29,7/7/68,Administrative Assistant III,Manufacturing,Affluent Customer,N,‰,Yes,16
1282,Garald,Pidler,Male,99,11/15/80,Programmer Analyst III,Entertainment,Affluent Customer,N,00è®$-,Yes,14
1283,Tory,Minnette,Female,43,8/23/94,Clinical Specialist,Health,Mass Customer,N,‹,No,1
1284,Alexis,Aronov,Male,30,1/28/76,Junior Executive,Entertainment,Affluent Customer,N,“ü‘‘¡’Ê‘´«,No,11
1285,Tomkin,Fudge,Male,44,5/23/73,Office Assistant III,Manufacturing,Mass Customer,N,null,Yes,12
1286,Mina,Clawley,Female,83,6/28/75,Senior Quality Engineer,Manufacturing,High Net Worth,N,-0.5,Yes,16
1287,Nicko,Saddleton,Male,72,10/23/60,Systems Administrator I,Financial Services,Mass Customer,N,‡Ê,Yes,20
1288,Abra,Cuardall,Female,51,10/7/79,Desktop Support Technician,Financial Services,Affluent Customer,N,•ÈÀ,Yes,18
1289,Shelley,Stroyan,Male,35,7/16/73,,n/a,Mass Customer,N,-1,Yes,8
1290,Vassily,Ramalho,Male,49,8/8/67,VP Marketing,Financial Services,High Net Worth,N,‰¢,Yes,6
1291,Warner,Zuker,Male,0,8/16/80,Quality Engineer,Health,Mass Customer,N,‰‰‰,No,12
1292,Alice,Backson,Female,56,6/2/61,,n/a,Affluent Customer,N,(‰øå¡‰Áå¡•_‰ø•üµ ‰È‰‰È),No,20
1293,Vidovic,Fretson,Male,89,10/7/80,Quality Engineer,IT,Mass Customer,N,èƒnb‡«lƒ ƒu®ƒƒø ‚ƒ_olop æ‚ ‚ƒ_oqƒl æn æunp‡«p‡«ƒu‡« ƒ_odƒø‚æ poƒøsn‡«‚ op p‚s 'æ‡«l‚ ®u‡«ƒs‡«d‡«pƒ ƒ_næ‚æƒ‚suoƒ 'æ‚ƒøƒ æ‡«s ƒ_olop ƒønsd‡« ƒø‚ƒ_oè´,No,8
1294,Cari,Worling,Female,31,9/28/74,,Manufacturing,Mass Customer,N,Ì´Ì‰®å©è‰èåÂ‰_Ì_,Yes,15
1295,Irving,Murton,Male,66,1/25/97,Nurse,Argiculture,Mass Customer,N,‰©test‰©,Yes,5
1296,Essy,Vondrak,Female,61,3/11/89,Paralegal,Financial Services,Affluent Customer,N,‰å«‰¡èÌå¬èÌ‰‰‰,Yes,9
1297,Shay,Gimbart,Male,91,2/12/81,Social Worker,Health,Mass Customer,N,‰¢,No,3
1298,Guglielmo,Yele,Male,35,4/6/74,Research Nurse,Health,Mass Customer,N,•_•_´‰À‹_‰_(•_Á‰‰À‰•_Á)‰±‰À•_´•_,No,16
1299,Maddy,Aiskovitch,Female,72,1/17/77,Media Manager IV,n/a,Affluent Customer,N,‰_•ü _ _ _ _ _ _ _ _ _ _ _ _ _ _,No,12
1300,Sisely,Strelitzer,Female,0,3/10/91,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Ì´Ì‰®å©è‰èåÂ‰_Ì_,Yes,9
1301,Trix,,Female,17,11/25/91,Structural Analysis Engineer,Health,Mass Customer,N,-1,No,9
1302,Ericka,Eggers,Female,29,5/3/98,Biostatistician I,Financial Services,Affluent Customer,N,‰¡‰«‰µ‰‰‰,Yes,2
1303,Nollie,Guilliatt,Male,64,4/27/72,,Argiculture,Mass Customer,N,../../../../../../../../../../../etc/hosts,No,15
1304,Emmy,Lumbly,Male,23,11/16/77,Administrative Assistant III,n/a,High Net Worth,N,Œ£_¾_¢»,No,11
1305,Averil,Gentiry,Male,97,3/1/70,Executive Secretary,Financial Services,High Net Worth,N,1/0,Yes,6
1306,Doyle,Oleksinski,Male,13,4/12/56,Occupational Therapist,Health,Affluent Customer,N,1'; DROP TABLE users--,Yes,13
1307,Emlyn,Musgrave,Female,73,9/6/70,Dental Hygienist,Health,High Net Worth,N,_,Yes,10
1308,Andrey,Conre,Male,34,8/27/76,Analog Circuit Design manager,n/a,Affluent Customer,N,0/0,Yes,18
1309,Adlai,Fabry,Male,95,3/22/77,VP Marketing,n/a,Mass Customer,N,0,No,13
1310,Keane,Leebeter,Male,38,12/20/86,Geological Engineer,Manufacturing,High Net Worth,N,1/0,Yes,13
1311,Sharona,Cunah,Female,89,10/6/84,VP Accounting,Financial Services,Mass Customer,N,nil,Yes,13
1312,Magda,Baugh,Female,96,7/16/94,Food Chemist,Health,Affluent Customer,N,‰_À _»_À __À __À __À __À,No,8
1313,Hughie,Laboune,Male,59,2/9/86,Analyst Programmer,Property,Mass Customer,N,•_•_•_,No,22
1314,De,Eilhart,Female,25,2/23/70,Clinical Specialist,Health,Mass Customer,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,Yes,6
1315,Ebba,Comport,Female,46,6/24/73,,IT,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,12
1316,Steven,Castellaccio,Male,79,3/6/90,Recruiter,Retail,High Net Worth,N,Tíí_í¼í¼oê íáií_íÂêí»ênííêvêíííí_oí¦íí¡íÊkeêêí¨í¼í»í_í±í_ ítêíêí_í£íÈí»hí_êí_í_í_íí_eêí£í¡í_íÂê í¢í_íÈí±íhêêêêíí£í_ií_í_í£í¡í_víÈêeí¼í_í_í»í¡-mí¢iêníí¼íí_íøí¡díµí_íêí©í_íí_ íí´í±í_í_ríííeêpêÊrí_ííÈí_íeêí¼íÊí£sí,Yes,18
1317,Barrett,Lindley,Male,2,1/18/73,General Manager,Retail,Mass Customer,N,1-Feb,Yes,5
1318,Barbe,Assender,Female,10,8/17/66,Senior Developer,Financial Services,Mass Customer,N,,Yes,4
1319,Trevor,St. Paul,Male,20,7/18/55,,Entertainment,Mass Customer,N,‰©test‰©,Yes,12
1320,Fae,,Female,4,10/29/83,,Manufacturing,High Net Worth,N,1.00E+02,Yes,7
1321,Bree,Domenge,Female,29,7/5/94,Editor,Argiculture,Affluent Customer,N,Zí¨íêíÊêêAí´ííêíÈíLí£êêíøí_íêGíÈOí_íí¨,No,8
1322,Kathye,Christie,Female,37,10/16/01,Data Coordiator,Financial Services,Mass Customer,N,_©__,Yes,1
1323,Kristofor,Mockes,Male,27,4/4/88,Account Executive,n/a,High Net Worth,N,1-Feb,Yes,9
1324,Randie,Arnowitz,Female,88,2/22/78,Web Designer III,Manufacturing,Mass Customer,N,•ÈÀ,No,11
1325,Ty,Belliard,Male,67,8/25/68,Account Executive,Argiculture,High Net Worth,N,1.00E+02,Yes,14
1326,Goddard,Tinn,Male,15,2/23/66,Biostatistician III,Health,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,5
1327,Sarita,Khosa,Female,57,11/25/95,Director of Sales,Property,Affluent Customer,N,•ÈÀ,No,6
1328,Stavro,Gargett,Male,19,9/2/81,Budget/Accounting Analyst IV,IT,Mass Customer,N,1.00E+02,Yes,6
1329,Wendy,Randlesome,Female,65,7/15/89,Database Administrator IV,n/a,Mass Customer,N,"__•_(,_,*)",No,11
1330,Gery,Headrick,Male,20,8/2/85,Technical Writer,n/a,Affluent Customer,N,-1,No,19
1331,Edward,Hawkwood,Male,12,3/24/87,Tax Accountant,Telecommunications,High Net Worth,N,•_•_´‰À‹_‰_(•_Á‰‰À‰•_Á)‰±‰À•_´•_,No,17
1332,Garek,De la Barre,Male,87,5/1/78,Technical Writer,n/a,Mass Customer,N,1,Yes,12
1333,Phillipp,McMonnies,Male,4,8/23/73,Compensation Analyst,Financial Services,High Net Worth,N,ë©‰Ì¤‰‰Çèåµ‰_‰´Ìá,No,9
1334,Cicily,Jenks,Female,72,10/23/98,Senior Financial Analyst,Financial Services,Mass Customer,N,“Â’__’“ “«’“¡µÂ“,No,4
1335,Sibylla,Marlon,Female,57,8/14/97,,Entertainment,Mass Customer,N,•ÈÀ,Yes,3
1336,Moise,Inde,Male,83,3/13/89,Physical Therapy Assistant,n/a,Mass Customer,N,¡Šü_‹‹‹Ç‹‹‹_Šü‹‹,Yes,15
1337,Damara,Wheatland,Female,15,3/8/88,Structural Engineer,Health,Mass Customer,N,$1.00,No,10
1338,Giuseppe,Tezure,Male,53,11/24/80,Product Engineer,n/a,High Net Worth,N,Ì´Ì‰®å©è‰èåÂ‰_Ì_,No,14
1339,Mariam,Guiel,Female,82,12/9/78,Editor,IT,High Net Worth,N,__ _ _ _ _ _ _ _¤,No,14
1340,Crawford,Dreini,Male,16,11/5/77,Statistician I,n/a,High Net Worth,N,1,No,18
1341,Parry,Rigolle,Male,65,5/18/86,Computer Systems Analyst I,Financial Services,Affluent Customer,N,ë©‰Ì¤‰‰Çèåµ‰_‰´Ìá,No,15
1342,Barnett,Morville,Male,14,4/11/62,,Retail,Affluent Customer,N,"<>?:""{}|_+",Yes,11
1343,Creight,Deery,Male,67,12/10/79,Dental Hygienist,Health,High Net Worth,N,NIL,No,5
1344,Renelle,Tutin,Female,20,11/2/95,Tax Accountant,Manufacturing,Mass Customer,N,‡Ê,No,4
1345,Jeth,Marien,Male,94,9/11/60,Senior Sales Associate,Manufacturing,Mass Customer,N,-1.00E+02,No,12
1346,Woody,Dowthwaite,Male,9,6/19/70,Administrative Assistant IV,Telecommunications,Mass Customer,N,",./;'[]\-=",No,19
1347,Leisha,Signoret,Female,14,12/16/77,Help Desk Operator,Manufacturing,Mass Customer,N,‡,Yes,14
1348,Lowe,Hinckes,Male,88,4/10/84,VP Sales,n/a,High Net Worth,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ _,No,13
1349,Curran,Gush,Male,83,5/7/97,Electrical Engineer,Manufacturing,Affluent Customer,N,ÌÌÌÌèÌÌ•£ÀÌÌÌ‰,No,1
1350,Bing,Vicar,Male,10,9/30/57,Staff Scientist,Retail,Mass Customer,N,"''''""",Yes,8
1351,Lorettalorna,,U,32,,Office Assistant IV,IT,High Net Worth,N,,No,
1352,Jerald,Lesly,Male,53,12/28/54,Electrical Engineer,Manufacturing,High Net Worth,N,Œ£_¾_¢»,No,18
1353,Phebe,Dockwra,Female,1,3/31/80,Clinical Specialist,Health,Mass Customer,N,1.00E+96,Yes,11
1354,Karee,Hyman,Female,0,10/15/00,Analyst Programmer,Financial Services,Affluent Customer,N,•_•_•_,No,2
1355,Isador,Hallitt,Male,37,4/4/01,VP Quality Control,Property,Mass Customer,N,"'""''''""",No,1
1356,Ofella,Walbrook,Female,12,2/24/81,Account Representative I,n/a,High Net Worth,N,1/0,No,13
1357,Waylin,Eassom,Male,69,5/14/93,Research Nurse,Health,High Net Worth,N,NIL,No,6
1358,Gerome,Whittock,Male,8,4/11/94,Dental Hygienist,Health,High Net Worth,N,"<>?:""{}|_+",No,6
1359,Estrella,Carwithen,Female,54,2/24/93,Help Desk Technician,Retail,Mass Customer,N,-1,No,6
1360,Maurice,Blas,Male,41,7/4/70,Design Engineer,Manufacturing,Mass Customer,N,ë©‰Ì¤‰‰Çèåµ‰_‰´Ìá,Yes,15
1361,Gradeigh,Saltmarshe,Male,56,12/12/64,Professor,Manufacturing,Affluent Customer,N,åüèÌ‰€±èÌåøèåÀ,No,19
1362,Giuditta,Dearlove,Female,20,2/20/73,Account Executive,Manufacturing,Affluent Customer,N,0,Yes,15
1363,Boniface,Kivelhan,Male,7,10/16/61,Associate Professor,Financial Services,Mass Customer,N,1'; DROP TABLE users--,No,18
1364,Selby,Cabbell,Male,99,4/20/78,Junior Executive,Manufacturing,Mass Customer,N,',No,21
1365,Shurlocke,Pirie,Male,97,4/19/92,Research Associate,Health,Mass Customer,N,_,No,3
1366,Zacharia,Rigler,Male,10,6/30/74,Computer Systems Analyst IV,Retail,Affluent Customer,N,åüèÌ‰€±èÌåøèåÀ,No,22
1367,Fredrika,Danielkiewicz,Female,63,6/29/73,Internal Auditor,Retail,Mass Customer,N,‰¡‰«‰µ,No,18
1368,Aarika,Magog,Female,54,4/14/73,,Property,Mass Customer,N,-1.00E+02,No,4
1369,Ilka,Allabush,Female,51,5/8/94,Civil Engineer,Manufacturing,Mass Customer,N,‰å«‰¡èÌå¬èÌ‰‰‰,Yes,6
1370,Chastity,Martinat,Female,44,10/23/86,Computer Systems Analyst IV,Property,Mass Customer,N,‰Á,No,18
1371,Aretha,Joscelyn,Female,39,8/2/59,Design Engineer,Retail,Mass Customer,N,‰å«‰¡èÌå¬èÌ‰‰‰,Yes,13
1372,Rockie,Wheldon,Male,44,7/2/80,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,•_•_¬(å«‰•_‰©,No,17
1373,Shaylynn,Epsley,Female,3,9/23/58,Director of Sales,Financial Services,Mass Customer,N,èƒnb‡«lƒ ƒu®ƒƒø ‚ƒ_olop æ‚ ‚ƒ_oqƒl æn æunp‡«p‡«ƒu‡« ƒ_odƒø‚æ poƒøsn‡«‚ op p‚s 'æ‡«l‚ ®u‡«ƒs‡«d‡«pƒ ƒ_næ‚æƒ‚suoƒ 'æ‚ƒøƒ æ‡«s ƒ_olop ƒønsd‡« ƒø‚ƒ_oè´,Yes,12
1374,Cleveland,Spilling,Male,76,1/13/76,,Manufacturing,Mass Customer,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,No,8
1375,Archie,Van den Hof,Male,36,12/7/78,Analog Circuit Design manager,Financial Services,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,No,18
1376,Pail,,Male,89,3/12/66,Environmental Tech,Health,Mass Customer,N,0,Yes,18
1377,Giacomo,Roseburgh,Male,86,5/11/89,Mechanical Systems Engineer,Retail,Mass Customer,N,‰£,Yes,2
1378,Ellie,Prester,Female,36,6/18/78,,Property,Affluent Customer,N,test‰Êtest‰Ç,Yes,7
1379,Lou,Drews,Female,63,6/16/89,Legal Assistant,Financial Services,Mass Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,Yes,7
1380,Lavina,Clavey,Female,99,9/30/98,Financial Analyst,Financial Services,Mass Customer,N,-$1.00,No,3
1381,Ellary,Ramsey,Male,79,3/11/85,Engineer IV,Manufacturing,Affluent Customer,N,-5.00E-01,Yes,15
1382,Lucio,Reame,Male,27,10/23/89,Data Coordiator,Manufacturing,High Net Worth,N,Tíí_í¼í¼oê íáií_íÂêí»ênííêvêíííí_oí¦íí¡íÊkeêêí¨í¼í»í_í±í_ ítêíêí_í£íÈí»hí_êí_í_í_íí_eêí£í¡í_íÂê í¢í_íÈí±íhêêêêíí£í_ií_í_í£í¡í_víÈêeí¼í_í_í»í¡-mí¢iêníí¼íí_íøí¡díµí_íêí©í_íí_ íí´í±í_í_ríííeêpêÊrí_ííÈí_íeêí¼íÊí£sí,Yes,20
1383,Coriss,Casarino,Female,81,10/29/57,Software Consultant,IT,Affluent Customer,N,,No,8
1384,Marcile,Carren,Female,48,9/9/98,Quality Control Specialist,Manufacturing,Mass Customer,N,åüèÌ‰€±èÌåøèåÀ,No,2
1385,Melesa,Priddy,Female,39,8/17/57,Cost Accountant,Financial Services,Mass Customer,N,1.00E+02,No,16
1386,Mufinella,Kalvin,Female,71,6/12/67,Help Desk Technician,Retail,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,12
1387,Natalee,Comport,Female,33,7/11/77,Chemical Engineer,Manufacturing,Mass Customer,N,<script>alert('hi')</script>,Yes,4
1388,Carny,Shilstone,Male,86,8/14/72,Internal Auditor,Financial Services,Mass Customer,N,(•_ˆ_´ˆ_´•_•_•ÈÀ ‰È‰‰È,No,7
1389,Reina,Drever,Female,27,5/14/62,,Health,Affluent Customer,N,‡,No,15
1390,Christyna,Feldberg,Female,74,1/25/00,Accounting Assistant I,Retail,High Net Worth,N,‰å«å¨‰Êå´å¬èÌüì‰‰,Yes,1
1391,Winni,Cana,Female,62,8/5/76,Marketing Assistant,Retail,High Net Worth,N,èƒnb‡«lƒ ƒu®ƒƒø ‚ƒ_olop æ‚ ‚ƒ_oqƒl æn æunp‡«p‡«ƒu‡« ƒ_odƒø‚æ poƒøsn‡«‚ op p‚s 'æ‡«l‚ ®u‡«ƒs‡«d‡«pƒ ƒ_næ‚æƒ‚suoƒ 'æ‚ƒøƒ æ‡«s ƒ_olop ƒønsd‡« ƒø‚ƒ_oè´,No,12
1392,Marris,Waison,Female,28,1/15/00,Human Resources Manager,Financial Services,Mass Customer,N,‰‰‰,No,1
1393,Adria,MacRorie,Female,96,3/10/76,,Manufacturing,Mass Customer,N,•_•_•_,No,20
1394,Freemon,Perago,Male,50,1/27/78,,Health,Mass Customer,N,Zí¨íêíÊêêAí´ííêíÈíLí£êêíøí_íêGíÈOí_íí¨,Yes,8
1395,Jandy,Pennazzi,Female,83,12/23/57,VP Product Management,n/a,High Net Worth,N,ôÁô¢ô£,Yes,16
1396,Sinclair,Melonby,Male,20,10/7/87,Cost Accountant,Financial Services,Mass Customer,N,‰å«‰¡èÌå¬èÌ‰‰‰,No,18
